Date/Time,frame_number,frame_len,radiotap_datarate,radiotap_dbm_antsignal1,radiotap_dbm_antsignal2,radiotap_dbm_antsignal3,radiotap.dbm_antsignal_avg,wlan_radio_data_rate,wlan_radio_signal_dbm,wlan_radio_duration
 2021-05-22 19:36:50 CET,14828,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14829,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:50 CET,14830,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:50 CET,14831,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14836,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14837,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:50 CET,14838,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:50 CET,14839,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:50 CET,14840,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:50 CET,14841,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14842,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14843,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:50 CET,14844,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14845,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:50 CET,14846,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:50 CET,14847,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:50 CET,14848,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:50 CET,14849,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:50 CET,14852,410,1,-15,-37,-15,-22,1,-15,3024
 2021-05-22 19:36:50 CET,14855,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:50 CET,14856,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:50 CET,14857,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14858,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:50 CET,14859,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14860,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:50 CET,14861,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14862,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14863,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:50 CET,14864,70,1,-17,-39,-17,-24,1,-17,304
 2021-05-22 19:36:50 CET,14865,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14866,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:50 CET,14867,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:50 CET,14868,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14873,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,14874,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14875,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14876,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14877,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,14878,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14879,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14880,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14881,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14882,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14883,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14884,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14885,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14890,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,14891,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14892,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14893,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14894,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14895,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14896,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14897,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14898,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14899,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14900,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14901,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14902,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14905,70,24,-72,-72,-75,-73,24,-75,28
 2021-05-22 19:36:51 CET,14906,70,24,-71,-71,-75,-72,24,-75,28
 2021-05-22 19:36:51 CET,14909,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14910,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14911,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,14912,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14913,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14914,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14915,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14916,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14917,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14918,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14919,410,1,-12,-12,-16,-13,1,-16,3024
 2021-05-22 19:36:51 CET,14920,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14921,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14922,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14923,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14924,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,14927,70,12,-72,-72,-75,-73,12,-75,32
 2021-05-22 19:36:51 CET,14928,70,24,-71,-71,-75,-72,24,-75,28
 2021-05-22 19:36:51 CET,14931,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,14932,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14933,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14934,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14935,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14936,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14937,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14938,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14939,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14940,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14941,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14942,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14943,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14944,70,1,-15,-15,-19,-16,1,-19,304
 2021-05-22 19:36:51 CET,14949,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14950,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14951,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14952,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,14953,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14954,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14955,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14956,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14957,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14958,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14959,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14960,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14961,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14966,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14967,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14968,70,1,-17,-34,-17,-23,1,-17,304
 2021-05-22 19:36:51 CET,14969,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14970,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14971,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14972,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,14973,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14974,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14975,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14976,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14977,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14978,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14979,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14982,410,1,-7,-7,-15,-10,1,-15,3024
 2021-05-22 19:36:51 CET,14983,367,1,-63,-63,-67,-64,1,-67,2680
 2021-05-22 19:36:51 CET,14986,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14987,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14988,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14989,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14990,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14991,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14992,70,1,-18,-39,-18,-25,1,-18,304
 2021-05-22 19:36:51 CET,14993,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,14994,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14995,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,14996,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,14997,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,14998,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,14999,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15000,70,1,-18,-34,-18,-23,1,-18,304
 2021-05-22 19:36:51 CET,15005,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15006,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15007,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15008,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15009,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15010,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15011,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15012,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15013,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15014,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15015,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15016,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15021,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15022,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15023,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15024,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15025,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15026,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15027,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15028,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15029,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15030,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15031,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15032,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15033,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15034,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15035,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15038,410,1,-13,-13,-17,-14,1,-17,3024
 2021-05-22 19:36:51 CET,15041,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15042,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15043,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15044,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15045,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15046,70,1,-15,-15,-19,-16,1,-19,304
 2021-05-22 19:36:51 CET,15047,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15048,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15049,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15050,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15051,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15052,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15053,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15058,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15059,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15060,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15061,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15062,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15063,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15064,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15065,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15066,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15067,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15068,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15069,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15070,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15071,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15076,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15077,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15078,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15079,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15080,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15081,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15082,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15083,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15084,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15085,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15086,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15087,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15088,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15089,70,1,-19,-41,-19,-26,1,-19,304
 2021-05-22 19:36:51 CET,15092,410,1,-8,-8,-16,-11,1,-16,3024
 2021-05-22 19:36:51 CET,15095,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15096,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15097,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15098,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15099,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15100,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15101,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15102,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15103,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15104,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15105,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15106,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15107,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15108,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15109,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,15112,76,6,-72,-72,-74,-73,6,-74,52
 2021-05-22 19:36:51 CET,15115,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15116,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15117,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15118,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15119,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15120,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15121,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15122,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15123,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15124,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15125,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15126,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15127,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15128,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15129,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,15134,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15135,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15136,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15137,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15138,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15139,76,6,-72,-72,-74,-73,6,-74,52
 2021-05-22 19:36:51 CET,15140,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15141,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15142,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15143,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15144,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15145,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15146,70,1,-14,-14,-17,-15,1,-17,304
 2021-05-22 19:36:51 CET,15147,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15148,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15149,70,1,-15,-15,-17,-16,1,-17,304
 2021-05-22 19:36:51 CET,15154,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15155,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15156,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15157,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15158,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15159,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15160,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15161,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15162,410,1,-12,-12,-16,-13,1,-16,3024
 2021-05-22 19:36:51 CET,15163,70,1,-9,-9,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15164,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15165,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15166,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15167,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15168,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15173,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15174,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15175,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15176,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15177,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15178,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15179,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15180,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15181,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15182,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15183,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15184,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15185,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15186,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15187,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15190,88,12,-69,-69,-72,-70,12,-72,44
 2021-05-22 19:36:51 CET,15193,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15194,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15195,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15196,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15197,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15198,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15199,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15200,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15201,70,1,-10,-10,-17,-12,1,-17,304
 2021-05-22 19:36:51 CET,15202,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15203,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15204,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15205,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15206,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15207,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15212,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15213,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15214,70,1,-10,-10,-18,-13,1,-18,304
 2021-05-22 19:36:51 CET,15215,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15216,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15217,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15218,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15219,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15220,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15221,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15222,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15223,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15224,410,1,-13,-13,-16,-14,1,-16,3024
 2021-05-22 19:36:51 CET,15225,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15226,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15227,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15232,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15233,70,1,-15,-15,-18,-16,1,-18,304
 2021-05-22 19:36:51 CET,15234,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15235,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15236,70,1,-14,-14,-18,-15,1,-18,304
 2021-05-22 19:36:51 CET,15237,70,1,-14,-14,-18,-15,1,-18,304
